""	"pathway"	"pathway_members"	"pval"	"fdr"	"n"	"N"	"set_enrichment_score"
"D419"	"Phosphatidylcholine Biosynthesis PC(15:0/20:4(5Z,8Z,11Z,14Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D420"	"Phosphatidylcholine Biosynthesis PC(15:0/20:4(8Z,11Z,14Z,17Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D421"	"Phosphatidylcholine Biosynthesis PC(15:0/20:5(5Z,8Z,11Z,14Z,17Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D422"	"Phosphatidylcholine Biosynthesis PC(15:0/22:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D423"	"Phosphatidylcholine Biosynthesis PC(15:0/22:1(13Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D424"	"Phosphatidylcholine Biosynthesis PC(15:0/22:2(13Z,16Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D425"	"Phosphatidylcholine Biosynthesis PC(15:0/22:4(7Z,10Z,13Z,16Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D426"	"Phosphatidylcholine Biosynthesis PC(15:0/22:5(4Z,7Z,10Z,13Z,16Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D427"	"Phosphatidylcholine Biosynthesis PC(15:0/22:5(7Z,10Z,13Z,16Z,19Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D428"	"Phosphatidylcholine Biosynthesis PC(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D429"	"Phosphatidylcholine Biosynthesis PC(15:0/24:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D430"	"Phosphatidylcholine Biosynthesis PC(15:0/24:1(15Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D431"	"Phosphatidylcholine Biosynthesis PC(16:0/14:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D432"	"Phosphatidylcholine Biosynthesis PC(16:0/14:1(9Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D433"	"Phosphatidylcholine Biosynthesis PC(16:0/15:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D435"	"Phosphatidylcholine Biosynthesis PC(16:0/16:1(9Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D437"	"Phosphatidylcholine Biosynthesis PC(16:0/18:1(11Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D440"	"Phosphatidylcholine Biosynthesis PC(16:0/18:3(6Z,9Z,12Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D441"	"Phosphatidylcholine Biosynthesis PC(16:0/18:3(9Z,12Z,15Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D442"	"Phosphatidylcholine Biosynthesis PC(16:0/18:4(6Z,9Z,12Z,15Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D443"	"Phosphatidylcholine Biosynthesis PC(16:0/20:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D444"	"Phosphatidylcholine Biosynthesis PC(16:0/20:1(11Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D445"	"Phosphatidylcholine Biosynthesis PC(16:0/20:2(11Z,14Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D446"	"Phosphatidylcholine Biosynthesis PC(16:0/20:3(5Z,8Z,11Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D447"	"Phosphatidylcholine Biosynthesis PC(16:0/20:3(8Z,11Z,14Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D449"	"Phosphatidylcholine Biosynthesis PC(16:0/20:4(8Z,11Z,14Z,17Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D450"	"Phosphatidylcholine Biosynthesis PC(16:0/20:5(5Z,8Z,11Z,14Z,17Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D451"	"Phosphatidylcholine Biosynthesis PC(16:0/22:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D452"	"Phosphatidylcholine Biosynthesis PC(16:0/22:1(13Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D453"	"Phosphatidylcholine Biosynthesis PC(16:0/22:2(13Z,16Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D454"	"Phosphatidylcholine Biosynthesis PC(16:0/22:4(7Z,10Z,13Z,16Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D455"	"Phosphatidylcholine Biosynthesis PC(16:0/22:5(4Z,7Z,10Z,13Z,16Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D456"	"Phosphatidylcholine Biosynthesis PC(16:0/22:5(7Z,10Z,13Z,16Z,19Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D458"	"Phosphatidylcholine Biosynthesis PC(16:0/24:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D459"	"Phosphatidylcholine Biosynthesis PC(16:0/24:1(15Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D460"	"Phosphatidylcholine Biosynthesis PC(16:1(9Z)/14:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D461"	"Phosphatidylcholine Biosynthesis PC(16:1(9Z)/14:1(9Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D462"	"Phosphatidylcholine Biosynthesis PC(16:1(9Z)/15:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D463"	"Phosphatidylcholine Biosynthesis PC(16:1(9Z)/16:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D464"	"Phosphatidylcholine Biosynthesis PC(16:1(9Z)/16:1(9Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D465"	"Phosphatidylcholine Biosynthesis PC(16:1(9Z)/18:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D466"	"Phosphatidylcholine Biosynthesis PC(16:1(9Z)/18:1(11Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D467"	"Phosphatidylcholine Biosynthesis PC(16:1(9Z)/18:1(9Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D468"	"Phosphatidylcholine Biosynthesis PC(16:1(9Z)/18:2(9Z,12Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D469"	"Phosphatidylcholine Biosynthesis PC(16:1(9Z)/18:3(6Z,9Z,12Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D470"	"Phosphatidylcholine Biosynthesis PC(16:1(9Z)/18:3(9Z,12Z,15Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D471"	"Phosphatidylcholine Biosynthesis PC(16:1(9Z)/18:4(6Z,9Z,12Z,15Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D472"	"Phosphatidylcholine Biosynthesis PC(16:1(9Z)/20:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D473"	"Phosphatidylcholine Biosynthesis PC(16:1(9Z)/20:1(11Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D474"	"Phosphatidylcholine Biosynthesis PC(16:1(9Z)/20:2(11Z,14Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D475"	"Phosphatidylcholine Biosynthesis PC(16:1(9Z)/20:3(5Z,8Z,11Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D476"	"Phosphatidylcholine Biosynthesis PC(16:1(9Z)/20:3(8Z,11Z,14Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D477"	"Phosphatidylcholine Biosynthesis PC(16:1(9Z)/20:4(5Z,8Z,11Z,14Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D478"	"Phosphatidylcholine Biosynthesis PC(16:1(9Z)/20:4(8Z,11Z,14Z,17Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D479"	"Phosphatidylcholine Biosynthesis PC(16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D480"	"Phosphatidylcholine Biosynthesis PC(16:1(9Z)/22:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D481"	"Phosphatidylcholine Biosynthesis PC(16:1(9Z)/22:1(13Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D482"	"Phosphatidylcholine Biosynthesis PC(16:1(9Z)/22:2(13Z,16Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D483"	"Phosphatidylcholine Biosynthesis PC(16:1(9Z)/22:4(7Z,10Z,13Z,16Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D484"	"Phosphatidylcholine Biosynthesis PC(16:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D485"	"Phosphatidylcholine Biosynthesis PC(16:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D486"	"Phosphatidylcholine Biosynthesis PC(16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D487"	"Phosphatidylcholine Biosynthesis PC(16:1(9Z)/24:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D488"	"Phosphatidylcholine Biosynthesis PC(16:1(9Z)/24:1(15Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D489"	"Phosphatidylcholine Biosynthesis PC(18:0/14:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D490"	"Phosphatidylcholine Biosynthesis PC(18:0/14:1(9Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D491"	"Phosphatidylcholine Biosynthesis PC(18:0/15:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D492"	"Phosphatidylcholine Biosynthesis PC(18:0/16:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D493"	"Phosphatidylcholine Biosynthesis PC(18:0/16:1(9Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D494"	"Phosphatidylcholine Biosynthesis PC(18:0/18:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D495"	"Phosphatidylcholine Biosynthesis PC(18:0/18:1(11Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D497"	"Phosphatidylcholine Biosynthesis PC(18:0/18:2(9Z,12Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D498"	"Phosphatidylcholine Biosynthesis PC(18:0/18:3(6Z,9Z,12Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D499"	"Phosphatidylcholine Biosynthesis PC(18:0/18:3(9Z,12Z,15Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D500"	"Phosphatidylcholine Biosynthesis PC(18:0/18:4(6Z,9Z,12Z,15Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D501"	"Phosphatidylcholine Biosynthesis PC(18:0/20:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D502"	"Phosphatidylcholine Biosynthesis PC(18:0/20:1(11Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D503"	"Phosphatidylcholine Biosynthesis PC(18:0/20:2(11Z,14Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D504"	"Phosphatidylcholine Biosynthesis PC(18:0/20:3(5Z,8Z,11Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D505"	"Phosphatidylcholine Biosynthesis PC(18:0/20:3(8Z,11Z,14Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D507"	"Phosphatidylcholine Biosynthesis PC(18:0/20:4(8Z,11Z,14Z,17Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D508"	"Phosphatidylcholine Biosynthesis PC(18:0/20:5(5Z,8Z,11Z,14Z,17Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D509"	"Phosphatidylcholine Biosynthesis PC(18:0/22:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D510"	"Phosphatidylcholine Biosynthesis PC(18:0/22:1(13Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D511"	"Phosphatidylcholine Biosynthesis PC(18:0/22:2(13Z,16Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D512"	"Phosphatidylcholine Biosynthesis PC(18:0/22:4(7Z,10Z,13Z,16Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D513"	"Phosphatidylcholine Biosynthesis PC(18:0/22:5(4Z,7Z,10Z,13Z,16Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D514"	"Phosphatidylcholine Biosynthesis PC(18:0/22:5(7Z,10Z,13Z,16Z,19Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D516"	"Phosphatidylcholine Biosynthesis PC(18:0/24:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D517"	"Phosphatidylcholine Biosynthesis PC(18:0/24:1(15Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D518"	"Phosphatidylcholine Biosynthesis PC(18:1(11Z)/14:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D519"	"Phosphatidylcholine Biosynthesis PC(18:1(11Z)/14:1(9Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D520"	"Phosphatidylcholine Biosynthesis PC(18:1(11Z)/15:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D521"	"Phosphatidylcholine Biosynthesis PC(18:1(11Z)/16:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D522"	"Phosphatidylcholine Biosynthesis PC(18:1(11Z)/16:1(9Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D523"	"Phosphatidylcholine Biosynthesis PC(18:1(11Z)/18:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D524"	"Phosphatidylcholine Biosynthesis PC(18:1(11Z)/18:1(11Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D525"	"Phosphatidylcholine Biosynthesis PC(18:1(11Z)/18:1(9Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D526"	"Phosphatidylcholine Biosynthesis PC(18:1(11Z)/18:2(9Z,12Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D527"	"Phosphatidylcholine Biosynthesis PC(18:1(11Z)/18:3(6Z,9Z,12Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D528"	"Phosphatidylcholine Biosynthesis PC(18:1(11Z)/18:3(9Z,12Z,15Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D529"	"Phosphatidylcholine Biosynthesis PC(18:1(11Z)/18:4(6Z,9Z,12Z,15Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D530"	"Phosphatidylcholine Biosynthesis PC(18:1(11Z)/20:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D531"	"Phosphatidylcholine Biosynthesis PC(18:1(11Z)/20:1(11Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D532"	"Phosphatidylcholine Biosynthesis PC(18:1(11Z)/20:2(11Z,14Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D533"	"Phosphatidylcholine Biosynthesis PC(18:1(11Z)/20:3(5Z,8Z,11Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D534"	"Phosphatidylcholine Biosynthesis PC(18:1(11Z)/20:3(8Z,11Z,14Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D535"	"Phosphatidylcholine Biosynthesis PC(18:1(11Z)/20:4(5Z,8Z,11Z,14Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D536"	"Phosphatidylcholine Biosynthesis PC(18:1(11Z)/20:4(8Z,11Z,14Z,17Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D537"	"Phosphatidylcholine Biosynthesis PC(18:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D538"	"Phosphatidylcholine Biosynthesis PC(18:1(11Z)/22:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D539"	"Phosphatidylcholine Biosynthesis PC(18:1(11Z)/22:1(13Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D540"	"Phosphatidylcholine Biosynthesis PC(18:1(11Z)/22:2(13Z,16Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D541"	"Phosphatidylcholine Biosynthesis PC(18:1(11Z)/22:4(7Z,10Z,13Z,16Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D542"	"Phosphatidylcholine Biosynthesis PC(18:1(11Z)/22:5(4Z,7Z,10Z,13Z,16Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D543"	"Phosphatidylcholine Biosynthesis PC(18:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D544"	"Phosphatidylcholine Biosynthesis PC(18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D545"	"Phosphatidylcholine Biosynthesis PC(18:1(11Z)/24:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D546"	"Phosphatidylcholine Biosynthesis PC(18:1(11Z)/24:1(15Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D547"	"Phosphatidylcholine Biosynthesis PC(18:1(9Z)/14:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D548"	"Phosphatidylcholine Biosynthesis PC(18:1(9Z)/14:1(9Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D549"	"Phosphatidylcholine Biosynthesis PC(18:1(9Z)/15:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D550"	"Phosphatidylcholine Biosynthesis PC(18:1(9Z)/16:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D551"	"Phosphatidylcholine Biosynthesis PC(18:1(9Z)/16:1(9Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D552"	"Phosphatidylcholine Biosynthesis PC(18:1(9Z)/18:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D553"	"Phosphatidylcholine Biosynthesis PC(18:1(9Z)/18:1(11Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D554"	"Phosphatidylcholine Biosynthesis PC(18:1(9Z)/18:1(9Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D555"	"Phosphatidylcholine Biosynthesis PC(18:1(9Z)/18:2(9Z,12Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D556"	"Phosphatidylcholine Biosynthesis PC(18:1(9Z)/18:3(6Z,9Z,12Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D557"	"Phosphatidylcholine Biosynthesis PC(18:1(9Z)/18:3(9Z,12Z,15Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D558"	"Phosphatidylcholine Biosynthesis PC(18:1(9Z)/18:4(6Z,9Z,12Z,15Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D559"	"Phosphatidylcholine Biosynthesis PC(18:1(9Z)/20:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D560"	"Phosphatidylcholine Biosynthesis PC(18:1(9Z)/20:1(11Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D561"	"Phosphatidylcholine Biosynthesis PC(18:1(9Z)/20:2(11Z,14Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D562"	"Phosphatidylcholine Biosynthesis PC(18:1(9Z)/20:3(5Z,8Z,11Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D563"	"Phosphatidylcholine Biosynthesis PC(18:1(9Z)/20:3(8Z,11Z,14Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D564"	"Phosphatidylcholine Biosynthesis PC(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D565"	"Phosphatidylcholine Biosynthesis PC(18:1(9Z)/20:4(8Z,11Z,14Z,17Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D566"	"Phosphatidylcholine Biosynthesis PC(18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D567"	"Phosphatidylcholine Biosynthesis PC(18:1(9Z)/22:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D568"	"Phosphatidylcholine Biosynthesis PC(18:1(9Z)/22:1(13Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D569"	"Phosphatidylcholine Biosynthesis PC(18:1(9Z)/22:2(13Z,16Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D570"	"Phosphatidylcholine Biosynthesis PC(18:1(9Z)/22:4(7Z,10Z,13Z,16Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D571"	"Phosphatidylcholine Biosynthesis PC(18:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D572"	"Phosphatidylcholine Biosynthesis PC(18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
